Frame,Word,Start Time (s),End Time (s),Assigned_Phoneme,starting_frame,end_frame,Frame_Range,Phonemes,Emotion,Character,Mode,Body Posture,Intensity,Background,Head_Direction,Eye_Direction,Head_Tilt,Zoom_Level,Blink,media
1314,"Wait,",43.66,43.84,EY1,1310,1315,1310-1315,"['W', 'EY1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,True,projects/1/media/chunk_0_dipika.jpeg
1315,"Wait,",43.66,43.84,T,1310,1315,1310-1315,"['W', 'EY1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1316,"Wait,",43.66,43.84,T,1310,1315,,"['W', 'EY1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1317,"Wait,",43.66,43.84,T,1310,1315,,"['W', 'EY1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1318,"Wait,",43.66,43.84,T,1310,1315,,"['W', 'EY1', 'T']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1319,where,43.98,44.22,W,1319,1327,1319-1327,"['W', 'EH1', 'R']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1320,where,43.98,44.22,W,1319,1327,1319-1327,"['W', 'EH1', 'R']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1321,where,43.98,44.22,EH1,1319,1327,1319-1327,"['W', 'EH1', 'R']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1322,where,43.98,44.22,EH1,1319,1327,1319-1327,"['W', 'EH1', 'R']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1323,where,43.98,44.22,EH1,1319,1327,1319-1327,"['W', 'EH1', 'R']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1324,where,43.98,44.22,EH1,1319,1327,1319-1327,"['W', 'EH1', 'R']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1325,where,43.98,44.22,R,1319,1327,1319-1327,"['W', 'EH1', 'R']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1326,did,44.22,44.32,D,1326,1330,1327-1330,"['D', 'IH1', 'D']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1326,where,43.98,44.22,R,1319,1327,1319-1327,"['W', 'EH1', 'R']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1327,where,43.98,44.22,R,1319,1327,1319-1327,"['W', 'EH1', 'R']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1327,did,44.22,44.32,IH1,1326,1330,1327-1330,"['D', 'IH1', 'D']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1328,did,44.22,44.32,IH1,1326,1330,1327-1330,"['D', 'IH1', 'D']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1329,did,44.22,44.32,IH1,1326,1330,1327-1330,"['D', 'IH1', 'D']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1329,I,44.32,44.48,AY1,1329,1334,1330-1334,['AY1'],angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1330,did,44.22,44.32,D,1326,1330,1327-1330,"['D', 'IH1', 'D']",angry,character1,big_center,cross_hands,False,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1330,I,44.32,44.48,AY1,1329,1334,1330-1334,['AY1'],angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1331,I,44.32,44.48,AY1,1329,1334,1330-1334,['AY1'],angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1332,I,44.32,44.48,AY1,1329,1334,1330-1334,['AY1'],angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1333,go?,44.48,44.72,G,1333,1342,1334-1342,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1333,I,44.32,44.48,AY1,1329,1334,1330-1334,['AY1'],angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1334,I,44.32,44.48,AY1,1329,1334,1330-1334,['AY1'],angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1334,go?,44.48,44.72,G,1333,1342,1334-1342,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1335,go?,44.48,44.72,OW1,1333,1342,1334-1342,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1336,go?,44.48,44.72,OW1,1333,1342,1334-1342,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1337,go?,44.48,44.72,OW1,1333,1342,1334-1342,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1338,go?,44.48,44.72,OW1,1333,1342,1334-1342,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1339,go?,44.48,44.72,OW1,1333,1342,1334-1342,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1340,go?,44.48,44.72,OW1,1333,1342,1334-1342,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1341,go?,44.48,44.72,OW1,1333,1342,1334-1342,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1342,go?,44.48,44.72,OW1,1333,1342,1334-1342,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1343,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1344,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1345,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1346,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1347,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1348,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1349,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1350,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1351,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1352,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1353,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1354,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,M,M,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1355,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1356,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1357,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1358,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1359,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1360,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1361,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1362,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1363,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1364,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1365,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1366,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1367,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1368,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1369,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1370,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1371,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1372,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1373,go?,44.48,44.72,B,1333,1342,,"['G', 'OW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1374,Wow!,45.8,46.08,W,1374,1382,1374-1382,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1375,Wow!,45.8,46.08,W,1374,1382,1374-1382,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1376,Wow!,45.8,46.08,AW1,1374,1382,1374-1382,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1377,Wow!,45.8,46.08,AW1,1374,1382,1374-1382,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1378,Wow!,45.8,46.08,AW1,1374,1382,1374-1382,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1379,Wow!,45.8,46.08,AW1,1374,1382,1374-1382,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1380,Wow!,45.8,46.08,AW1,1374,1382,1374-1382,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1381,Wow!,45.8,46.08,AW1,1374,1382,1374-1382,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1382,Wow!,45.8,46.08,AW1,1374,1382,1374-1382,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1383,Wow!,45.8,46.08,B,1374,1382,,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1384,Wow!,45.8,46.08,B,1374,1382,,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1385,Wow!,45.8,46.08,B,1374,1382,,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1386,Wow!,45.8,46.08,B,1374,1382,,"['W', 'AW1']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1387,Editor,46.22,47.36,EH1,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1388,Editor,46.22,47.36,EH1,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1389,Editor,46.22,47.36,EH1,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1390,Editor,46.22,47.36,EH1,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1391,Editor,46.22,47.36,EH1,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1392,Editor,46.22,47.36,EH1,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1393,Editor,46.22,47.36,EH1,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1394,Editor,46.22,47.36,EH1,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1395,Editor,46.22,47.36,EH1,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1396,Editor,46.22,47.36,D,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1397,Editor,46.22,47.36,D,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1398,Editor,46.22,47.36,D,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1399,Editor,46.22,47.36,AH0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1400,Editor,46.22,47.36,AH0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1401,Editor,46.22,47.36,AH0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1402,Editor,46.22,47.36,AH0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1403,Editor,46.22,47.36,AH0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1404,Editor,46.22,47.36,AH0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1405,Editor,46.22,47.36,AH0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1406,Editor,46.22,47.36,AH0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1407,Editor,46.22,47.36,AH0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1408,Editor,46.22,47.36,AH0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1409,Editor,46.22,47.36,T,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1410,Editor,46.22,47.36,T,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1411,Editor,46.22,47.36,T,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1412,Editor,46.22,47.36,ER0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1413,Editor,46.22,47.36,ER0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1414,Editor,46.22,47.36,ER0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1415,Editor,46.22,47.36,ER0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1416,Editor,46.22,47.36,ER0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1417,Editor,46.22,47.36,ER0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1418,Editor,46.22,47.36,ER0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1419,Editor,46.22,47.36,ER0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,0,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1420,Editor,46.22,47.36,ER0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,R,R,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1420,moved,47.36,47.74,M,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,R,R,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1421,Editor,46.22,47.36,ER0,1387,1421,1387-1421,"['EH1', 'D', 'AH0', 'T', 'ER0']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1421,moved,47.36,47.74,M,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1422,moved,47.36,47.74,M,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1423,moved,47.36,47.74,UW1,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1424,moved,47.36,47.74,UW1,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1425,moved,47.36,47.74,UW1,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1426,moved,47.36,47.74,UW1,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1427,moved,47.36,47.74,UW1,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1428,moved,47.36,47.74,V,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1429,moved,47.36,47.74,V,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1430,moved,47.36,47.74,V,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1431,me,47.74,48.0,M,1431,1440,1432-1440,"['M', 'IY1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1431,moved,47.36,47.74,D,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1432,me,47.74,48.0,M,1431,1440,1432-1440,"['M', 'IY1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1432,moved,47.36,47.74,D,1420,1432,1421-1432,"['M', 'UW1', 'V', 'D']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1433,me,47.74,48.0,M,1431,1440,1432-1440,"['M', 'IY1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1434,me,47.74,48.0,M,1431,1440,1432-1440,"['M', 'IY1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1435,me,47.74,48.0,IY1,1431,1440,1432-1440,"['M', 'IY1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1436,me,47.74,48.0,IY1,1431,1440,1432-1440,"['M', 'IY1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1437,me,47.74,48.0,IY1,1431,1440,1432-1440,"['M', 'IY1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1438,me,47.74,48.0,IY1,1431,1440,1432-1440,"['M', 'IY1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1439,to,48.0,48.12,T,1439,1444,1440-1444,"['T', 'UW1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1439,me,47.74,48.0,IY1,1431,1440,1432-1440,"['M', 'IY1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1440,to,48.0,48.12,T,1439,1444,1440-1444,"['T', 'UW1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1440,me,47.74,48.0,IY1,1431,1440,1432-1440,"['M', 'IY1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1441,to,48.0,48.12,UW1,1439,1444,1440-1444,"['T', 'UW1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
1442,to,48.0,48.12,UW1,1439,1444,1440-1444,"['T', 'UW1']",angry,character1,big_center,cross_hands,True,green,M,M,-1,1.0,False,projects/1/media/chunk_0_dipika.jpeg
